Date,USD,GBP,JPY_100,EUR,CHF,updated_at
13/04/1995,2.964,4.7388,3.5476,,2.5675,2026-04-28 19:06:44
16/04/1995,2.964,4.7388,3.5476,,2.5675,2026-04-28 19:06:44
18/04/1995,2.948,4.7718,3.625,,2.6193,2026-04-28 19:06:44
19/04/1995,2.946,4.7659,3.664,,2.6398,2026-04-28 19:06:44
20/04/1995,2.96,4.7625,3.5999,,2.611,2026-04-28 19:06:44
23/04/1995,2.96,4.7625,3.5999,,2.611,2026-04-28 19:06:44
24/04/1995,2.956,4.7785,3.555,,2.6102,2026-04-28 19:06:44
25/04/1995,2.954,4.7651,3.5869,,2.6074,2026-04-28 19:06:44
26/04/1995,2.963,4.7704,3.5485,,2.5957,2026-04-28 19:06:44
27/04/1995,2.958,4.7772,3.544,,2.6066,2026-04-28 19:06:44
28/04/1995,2.961,4.7931,3.5282,,2.6135,2026-04-28 19:06:44
30/04/1995,2.961,4.7931,3.5282,,2.6135,2026-04-28 19:06:44
01/05/1995,2.974,4.8076,3.553,,2.5964,2026-04-28 19:06:44
02/05/1995,2.966,4.7959,3.5508,,2.6047,2026-04-28 19:06:44
03/05/1995,2.961,4.7764,3.5557,,2.6175,2026-04-28 19:06:44
05/05/1995,2.966,4.7855,3.5383,,2.6159,2026-04-28 19:06:44
07/05/1995,2.966,4.7855,3.5383,,2.6159,2026-04-28 19:06:44
08/05/1995,2.96,4.748,3.5588,,2.6253,2026-04-28 19:06:44
09/05/1995,2.965,4.7246,3.5618,,2.6193,2026-04-28 19:06:44
10/05/1995,2.975,4.7371,3.5714,,2.5983,2026-04-28 19:06:44
11/05/1995,3.003,4.7218,3.535,,2.5568,2026-04-28 19:06:44
12/05/1995,3.026,4.7402,3.4832,,2.5017,2026-04-28 19:06:44
14/05/1995,3.026,4.7402,3.4832,,2.5017,2026-04-28 19:06:44
15/05/1995,3.027,4.7477,3.4759,,2.4996,2026-04-28 19:06:44
16/05/1995,3.034,4.7473,3.4854,,2.5023,2026-04-28 19:06:44
17/05/1995,3.02,4.7378,3.4899,,2.5189,2026-04-28 19:06:44
18/05/1995,3.034,4.7735,3.4856,,2.5125,2026-04-28 19:06:44
19/05/1995,3.034,4.7669,3.4892,,2.5192,2026-04-28 19:06:44
21/05/1995,3.034,4.7669,3.4892,,2.5192,2026-04-28 19:06:44
22/05/1995,3.039,4.7644,3.4773,,2.523,2026-04-28 19:06:44
23/05/1995,3.036,4.7744,3.4797,,2.5357,2026-04-28 19:06:44
24/05/1995,3.037,4.7692,3.4808,,2.5245,2026-04-28 19:06:44
25/05/1995,3.028,4.7797,3.513,,2.5477,2026-04-28 19:06:44
26/05/1995,3.004,4.8358,3.5937,,2.6236,2026-04-28 19:06:44
28/05/1995,3.004,4.8358,3.5937,,2.6236,2026-04-28 19:06:44
30/05/1995,2.995,4.7875,3.6104,,2.6192,2026-04-28 19:06:44
31/05/1995,3.005,4.8257,3.6334,,2.6267,2026-04-28 19:06:44
01/06/1995,3.027,4.7913,3.53,,2.5523,2026-04-28 19:06:44
02/06/1995,3.003,4.8021,3.5473,,2.5831,2026-04-28 19:06:44
05/06/1995,3.009,4.7813,3.5504,,2.594,2026-04-28 19:06:44
06/06/1995,3.008,4.782,3.5336,,2.582,2026-04-28 19:06:44
07/06/1995,2.998,4.7668,3.5427,,2.5821,2026-04-28 19:06:44
08/06/1995,2.994,4.7627,3.5346,,2.5667,2026-04-28 19:06:44
09/06/1995,2.988,4.7668,3.5257,,2.577,2026-04-28 19:06:44
11/06/1995,2.988,4.7668,3.5257,,2.577,2026-04-28 19:06:44
12/06/1995,2.99,4.7679,3.5424,,2.5765,2026-04-28 19:06:44
13/06/1995,2.983,4.7609,3.5544,,2.589,2026-04-28 19:06:44
14/06/1995,2.977,4.7626,3.5321,,2.5686,2026-04-28 19:06:44
15/06/1995,2.974,4.7591,3.506,,2.5522,2026-04-28 19:06:44
16/06/1995,2.969,4.7568,3.5109,,2.5517,2026-04-28 19:06:44
18/06/1995,2.969,4.7568,3.5109,,2.5517,2026-04-28 19:06:44
19/06/1995,2.962,4.7386,3.5051,,2.5585,2026-04-28 19:06:44
20/06/1995,2.971,4.7679,3.5139,,2.5701,2026-04-28 19:06:44
21/06/1995,2.976,4.7734,3.5323,,2.5782,2026-04-28 19:06:44
22/06/1995,2.967,4.7741,3.5284,,2.5948,2026-04-28 19:06:44
23/06/1995,2.971,4.7527,3.5141,,2.5654,2026-04-28 19:06:44
25/06/1995,2.971,4.7527,3.5141,,2.5654,2026-04-28 19:06:44
26/06/1995,2.966,4.7323,3.5219,,2.5843,2026-04-28 19:06:44
27/06/1995,2.966,4.7053,3.5293,,2.5915,2026-04-28 19:06:44
28/06/1995,2.968,4.6975,3.5074,,2.5815,2026-04-28 19:06:44
29/06/1995,2.964,4.6951,3.4809,,2.5575,2026-04-28 19:06:44
30/06/1995,2.951,4.7017,3.4797,,2.5615,2026-04-28 19:06:44
02/07/1995,2.951,4.7017,3.4797,,2.5615,2026-04-28 19:06:44
03/07/1995,2.955,4.7175,3.4845,,2.5742,2026-04-28 19:06:44
04/07/1995,2.952,4.704,3.4867,,2.5725,2026-04-28 19:06:44
05/07/1995,2.949,4.697,3.4717,,2.5638,2026-04-28 19:06:44
06/07/1995,2.948,4.7022,3.4656,,2.5696,2026-04-28 19:06:44
07/07/1995,2.953,4.7218,3.4343,,2.5645,2026-04-28 19:06:44
09/07/1995,2.953,4.7218,3.4343,,2.5645,2026-04-28 19:06:44
10/07/1995,2.953,4.7068,3.3909,,2.5448,2026-04-28 19:06:44
11/07/1995,2.957,4.6951,3.3852,,2.5393,2026-04-28 19:06:44
12/07/1995,2.956,4.7049,3.3733,,2.5232,2026-04-28 19:06:44
13/07/1995,2.95,4.6979,3.3407,,2.5085,2026-04-28 19:06:44
14/07/1995,2.939,4.6934,3.36,,2.5299,2026-04-28 19:06:44
16/07/1995,2.939,4.6934,3.36,,2.5299,2026-04-28 19:06:44
17/07/1995,2.946,4.697,3.3125,,2.5198,2026-04-28 19:06:44
18/07/1995,2.942,4.6956,3.3235,,2.5286,2026-04-28 19:06:44
19/07/1995,2.94,4.6871,3.3542,,2.5422,2026-04-28 19:06:44
20/07/1995,2.941,4.698,3.3516,,2.5574,2026-04-28 19:06:44
21/07/1995,2.948,4.6982,3.3324,,2.5513,2026-04-28 19:06:44
23/07/1995,2.948,4.6982,3.3324,,2.5513,2026-04-28 19:06:44
24/07/1995,2.943,4.6998,3.3558,,2.5503,2026-04-28 19:06:44
25/07/1995,2.952,4.7092,3.3768,,2.5641,2026-04-28 19:06:44
26/07/1995,2.98,4.7538,3.3777,,2.5734,2026-04-28 19:06:44
27/07/1995,2.976,4.7423,3.3849,,2.5884,2026-04-28 19:06:44
28/07/1995,2.992,4.7763,3.3819,,2.5994,2026-04-28 19:06:44
30/07/1995,2.992,4.7763,3.3819,,2.5994,2026-04-28 19:06:44
31/07/1995,2.989,4.7911,3.4034,,2.6103,2026-04-28 19:06:44
01/08/1995,2.998,4.7878,3.3933,,2.607,2026-04-28 19:06:44
02/08/1995,2.994,4.7979,3.3248,,2.6011,2026-04-28 19:06:44
03/08/1995,3.01,4.8256,3.3239,,2.6064,2026-04-28 19:06:44
04/08/1995,3.013,4.8267,3.3128,,2.6133,2026-04-28 19:06:44
07/08/1995,3.016,4.8393,3.3126,,2.6079,2026-04-28 19:06:44
08/08/1995,3.02,4.8294,3.2933,,2.5878,2026-04-28 19:06:44
09/08/1995,3.02,4.8311,3.3029,,2.5867,2026-04-28 19:06:44
10/08/1995,3.015,4.8211,3.2692,,2.5875,2026-04-28 19:06:44
11/08/1995,3.022,4.7932,3.2312,,2.5491,2026-04-28 19:06:44
13/08/1995,3.022,4.7932,3.2312,,2.5491,2026-04-28 19:06:44
14/08/1995,3.024,4.7667,3.2273,,2.5284,2026-04-28 19:06:44
15/08/1995,3.025,4.7558,3.1797,,2.5083,2026-04-28 19:06:44
16/08/1995,3.038,4.715,3.1138,,2.4759,2026-04-28 19:06:44
17/08/1995,3.045,4.6841,3.0986,,2.4626,2026-04-28 19:06:44
18/08/1995,3.042,4.6911,3.1082,,2.4755,2026-04-28 19:06:44
20/08/1995,3.042,4.6911,3.1082,,2.4755,2026-04-28 19:06:44
21/08/1995,3.042,4.6921,3.1409,,2.4917,2026-04-28 19:06:44
22/08/1995,3.041,4.6713,3.1415,,2.4653,2026-04-28 19:06:44
23/08/1995,3.046,4.6815,3.1547,,2.4838,2026-04-28 19:06:44
24/08/1995,3.057,4.7024,3.1404,,2.4702,2026-04-28 19:06:44
25/08/1995,3.052,4.704,3.1584,,2.503,2026-04-28 19:06:44
27/08/1995,3.052,4.704,3.1584,,2.503,2026-04-28 19:06:44
28/08/1995,3.048,4.7326,3.1602,,2.5236,2026-04-28 19:06:44
29/08/1995,3.048,4.7223,3.1271,,2.52,2026-04-28 19:06:44
30/08/1995,3.05,4.7084,3.0785,,2.5058,2026-04-28 19:06:44
31/08/1995,3.042,4.7242,3.1332,,2.5361,2026-04-28 19:06:44
01/09/1995,3.044,4.7234,3.1219,,2.5314,2026-04-28 19:06:44
03/09/1995,3.044,4.7234,3.1219,,2.5314,2026-04-28 19:06:44
04/09/1995,3.044,4.7401,3.1205,,2.5458,2026-04-28 19:06:44
05/09/1995,3.041,4.7309,3.1045,,2.531,2026-04-28 19:06:44
06/09/1995,3.044,4.7082,3.0709,,2.5023,2026-04-28 19:06:44
07/09/1995,3.043,4.7162,3.0958,,2.5075,2026-04-28 19:06:44
08/09/1995,3.05,4.713,3.0505,,2.4945,2026-04-28 19:06:44
10/09/1995,3.05,4.713,3.0505,,2.4945,2026-04-28 19:06:44
11/09/1995,3.04,4.7123,3.0576,,2.5228,2026-04-28 19:06:44
12/09/1995,3.041,4.7251,3.0191,,2.5204,2026-04-28 19:06:44
13/09/1995,3.046,4.7237,2.979,,2.5131,2026-04-28 19:06:44
14/09/1995,3.046,4.7183,2.9682,,2.5167,2026-04-28 19:06:44
15/09/1995,3.046,4.7178,2.9416,,2.5101,2026-04-28 19:06:44
17/09/1995,3.046,4.7178,2.9416,,2.5101,2026-04-28 19:06:44
18/09/1995,3.043,4.7046,2.9409,,2.5204,2026-04-28 19:06:44
19/09/1995,3.043,4.7005,2.9203,,2.5205,2026-04-28 19:06:44
20/09/1995,3.037,4.7057,2.9329,,2.5532,2026-04-28 19:06:44
21/09/1995,3.031,4.7464,3.0227,,2.613,2026-04-28 19:06:44
22/09/1995,3.028,4.7746,3.0432,,2.6388,2026-04-28 19:06:44
24/09/1995,3.028,4.7746,3.0432,,2.6388,2026-04-28 19:06:44
27/09/1995,3.013,4.7173,3.0107,,2.6041,2026-04-28 19:06:44
28/09/1995,3.001,4.7345,3.0025,,2.613,2026-04-28 19:06:44
29/09/1995,2.995,4.7402,3.0499,,2.6274,2026-04-28 19:06:44
01/10/1995,2.995,4.7402,3.0499,,2.6274,2026-04-28 19:06:44
02/10/1995,3.006,4.7617,2.985,,2.602,2026-04-28 19:06:44
05/10/1995,3.01,4.7663,2.9941,,2.6153,2026-04-28 19:06:44
06/10/1995,3.001,4.7551,3.006,,2.6316,2026-04-28 19:06:44
08/10/1995,3.001,4.7551,3.006,,2.6316,2026-04-28 19:06:44
10/10/1995,3.0,4.7357,2.9743,,2.6039,2026-04-28 19:06:44
11/10/1995,2.999,4.7317,2.9725,,2.6056,2026-04-28 19:06:44
12/10/1995,3.0,4.7099,2.9913,,2.5973,2026-04-28 19:06:44
13/10/1995,2.999,4.7209,2.9881,,2.6031,2026-04-28 19:06:44
15/10/1995,2.999,4.7209,2.9881,,2.6031,2026-04-28 19:06:44
17/10/1995,2.996,4.7106,2.9769,,2.5978,2026-04-28 19:06:44
18/10/1995,2.994,4.6911,2.9644,,2.5821,2026-04-28 19:06:44
19/10/1995,2.991,4.7045,2.9695,,2.5951,2026-04-28 19:06:44
20/10/1995,3.002,4.7182,2.9859,,2.6088,2026-04-28 19:06:44
22/10/1995,3.002,4.7182,2.9859,,2.6088,2026-04-28 19:06:44
23/10/1995,3.006,4.7442,3.0071,,2.651,2026-04-28 19:06:44
24/10/1995,3.018,4.7775,3.0172,,2.6759,2026-04-28 19:06:44
25/10/1995,3.035,4.7907,3.002,,2.6658,2026-04-28 19:06:44
26/10/1995,3.03,4.7871,2.9882,,2.6731,2026-04-28 19:06:44
27/10/1995,3.034,4.7977,2.9974,,2.6866,2026-04-28 19:06:44
29/10/1995,3.034,4.7977,2.9974,,2.6866,2026-04-28 19:06:44
30/10/1995,3.035,4.7798,2.9799,,2.6657,2026-04-28 19:06:44
31/10/1995,3.029,4.7776,2.9703,,2.6552,2026-04-28 19:06:44
01/11/1995,3.019,4.769,2.9415,,2.6553,2026-04-28 19:06:44
02/11/1995,3.011,4.7583,2.9054,,2.6297,2026-04-28 19:06:44
03/11/1995,3.03,4.7769,2.913,,2.6387,2026-04-28 19:06:44
05/11/1995,3.03,4.7769,2.913,,2.6387,2026-04-28 19:06:44
06/11/1995,3.019,4.777,2.9224,,2.6592,2026-04-28 19:06:44
07/11/1995,3.02,4.7671,2.9258,,2.6508,2026-04-28 19:06:44
08/11/1995,3.016,4.773,2.9511,,2.649,2026-04-28 19:06:44
09/11/1995,3.016,4.7608,2.9525,,2.626,2026-04-28 19:06:44
10/11/1995,3.016,4.7571,3.0085,,2.6533,2026-04-28 19:06:44
12/11/1995,3.016,4.7571,3.0085,,2.6533,2026-04-28 19:06:44
13/11/1995,3.009,4.7199,2.9894,,2.6546,2026-04-28 19:06:44
14/11/1995,3.017,4.7059,2.9548,,2.6342,2026-04-28 19:06:44
15/11/1995,3.011,4.6987,2.9805,,2.6612,2026-04-28 19:06:44
16/11/1995,3.03,4.7309,2.9842,,2.6661,2026-04-28 19:06:44
17/11/1995,3.053,4.7555,2.9942,,2.684,2026-04-28 19:06:44
19/11/1995,3.053,4.7555,2.9942,,2.684,2026-04-28 19:06:44
20/11/1995,3.098,4.7838,3.0332,,2.709,2026-04-28 19:06:44
21/11/1995,3.076,4.7786,3.0229,,2.6988,2026-04-28 19:06:44
22/11/1995,3.054,4.756,3.0109,,2.6859,2026-04-28 19:06:44
23/11/1995,3.063,4.7911,3.0416,,2.6904,2026-04-28 19:06:44
24/11/1995,3.079,4.8116,3.0455,,2.7049,2026-04-28 19:06:44
26/11/1995,3.079,4.8116,3.0455,,2.7049,2026-04-28 19:06:44
27/11/1995,3.074,4.7841,3.0241,,2.6754,2026-04-28 19:06:44
28/11/1995,3.076,4.7675,3.0425,,2.6614,2026-04-28 19:06:44
29/11/1995,3.065,4.698,3.0212,,2.6377,2026-04-28 19:06:44
30/11/1995,3.072,4.7008,3.0294,,2.6312,2026-04-28 19:06:44
01/12/1995,3.093,4.7284,3.0383,,2.6241,2026-04-28 19:06:44
03/12/1995,3.093,4.7284,3.0383,,2.6241,2026-04-28 19:06:44
04/12/1995,3.078,4.7269,3.0519,,2.6398,2026-04-28 19:06:44
05/12/1995,3.08,4.7548,3.0465,,2.6483,2026-04-28 19:06:44
06/12/1995,3.089,4.7572,3.0432,,2.6445,2026-04-28 19:06:44
07/12/1995,3.094,4.7589,3.0543,,2.6537,2026-04-28 19:06:44
08/12/1995,3.1,4.7379,3.0555,,2.6462,2026-04-28 19:06:44
10/12/1995,3.1,4.7379,3.0555,,2.6462,2026-04-28 19:06:44
11/12/1995,3.112,4.7769,3.0871,,2.6706,2026-04-28 19:06:44
12/12/1995,3.116,4.7835,3.0668,,2.6553,2026-04-28 19:06:44
13/12/1995,3.119,4.7782,3.0652,,2.6477,2026-04-28 19:06:44
14/12/1995,3.116,4.7815,3.0623,,2.6474,2026-04-28 19:06:44
15/12/1995,3.117,4.8017,3.0574,,2.6744,2026-04-28 19:06:44
17/12/1995,3.117,4.8017,3.0574,,2.6744,2026-04-28 19:06:44
18/12/1995,3.119,4.7998,3.0676,,2.7007,2026-04-28 19:06:44
19/12/1995,3.128,4.8138,3.0744,,2.7207,2026-04-28 19:06:44
20/12/1995,3.141,4.8373,3.0811,,2.713,2026-04-28 19:06:44
21/12/1995,3.174,4.8846,3.1148,,2.7426,2026-04-28 19:06:44
22/12/1995,3.175,4.8943,3.0983,,2.73,2026-04-28 19:06:44
24/12/1995,3.175,4.8943,3.0983,,2.73,2026-04-28 19:06:44
27/12/1995,3.145,4.8895,3.0638,,2.7222,2026-04-28 19:06:44
28/12/1995,3.144,4.8873,3.0663,,2.7241,2026-04-28 19:06:44
29/12/1995,3.135,4.853,3.0452,,2.7261,2026-04-28 19:06:44
31/12/1995,3.135,4.853,3.0452,,2.7261,2026-04-28 19:06:44
02/01/1996,3.127,4.8467,3.0111,,2.7179,2026-04-28 19:06:44
03/01/1996,3.128,4.8562,2.994,,2.7004,2026-04-28 19:06:44
04/01/1996,3.134,4.8569,2.9567,,2.6821,2026-04-28 19:06:44
05/01/1996,3.133,4.8563,2.9822,,2.6852,2026-04-28 19:06:44
07/01/1996,3.133,4.8563,2.9822,,2.6852,2026-04-28 19:06:44
08/01/1996,3.137,4.8653,2.9764,,2.7008,2026-04-28 19:06:44
09/01/1996,3.128,4.8462,2.9764,,2.6793,2026-04-28 19:06:44
10/01/1996,3.121,4.8274,2.9803,,2.6843,2026-04-28 19:06:44
11/01/1996,3.12,4.817,2.9826,,2.6978,2026-04-28 19:06:44
12/01/1996,3.122,4.816,2.969,,2.6844,2026-04-28 19:06:44
14/01/1996,3.122,4.816,2.969,,2.6844,2026-04-28 19:06:44
15/01/1996,3.118,4.8225,2.9688,,2.681,2026-04-28 19:06:44
16/01/1996,3.121,4.8123,2.9478,,2.6623,2026-04-28 19:06:44
17/01/1996,3.12,4.7881,2.9565,,2.6486,2026-04-28 19:06:44
18/01/1996,3.121,4.7561,2.9648,,2.6299,2026-04-28 19:06:44
19/01/1996,3.123,4.7268,2.9558,,2.6227,2026-04-28 19:06:44
21/01/1996,3.123,4.7268,2.9558,,2.6227,2026-04-28 19:06:44
22/01/1996,3.122,4.7209,2.9454,,2.615,2026-04-28 19:06:44
23/01/1996,3.128,4.7375,2.9634,,2.6392,2026-04-28 19:06:44
24/01/1996,3.131,4.7269,2.9322,,2.6229,2026-04-28 19:06:44
25/01/1996,3.135,4.7563,2.9354,,2.6427,2026-04-28 19:06:44
26/01/1996,3.156,4.757,2.9555,,2.6293,2026-04-28 19:06:44
28/01/1996,3.156,4.757,2.9555,,2.6293,2026-04-28 19:06:44
29/01/1996,3.145,4.7263,2.9496,,2.5885,2026-04-28 19:06:44
30/01/1996,3.14,4.7279,2.9318,,2.5972,2026-04-28 19:06:44
31/01/1996,3.14,4.7303,2.9323,,2.5824,2026-04-28 19:06:44
01/02/1996,3.133,4.7441,2.9253,,2.581,2026-04-28 19:06:44
02/02/1996,3.142,4.7751,2.941,,2.5777,2026-04-28 19:06:44
04/02/1996,3.142,4.7751,2.941,,2.5777,2026-04-28 19:06:44
05/02/1996,3.132,4.7916,2.9745,,2.6002,2026-04-28 19:06:44
06/02/1996,3.128,4.8102,2.9692,,2.6117,2026-04-28 19:06:44
07/02/1996,3.126,4.8047,2.9463,,2.592,2026-04-28 19:06:44
08/02/1996,3.13,4.8041,2.9336,,2.5942,2026-04-28 19:06:44
09/02/1996,3.122,4.7876,2.9238,,2.5851,2026-04-28 19:06:44
11/02/1996,3.122,4.7876,2.9238,,2.5851,2026-04-28 19:06:44
12/02/1996,3.117,4.7743,2.9192,,2.5932,2026-04-28 19:06:44
13/02/1996,3.109,4.7647,2.9059,,2.5812,2026-04-28 19:06:44
14/02/1996,3.113,4.7904,2.9149,,2.5928,2026-04-28 19:06:44
15/02/1996,3.107,4.7789,2.9389,,2.5972,2026-04-28 19:06:44
16/02/1996,3.105,4.7833,2.9367,,2.5907,2026-04-28 19:06:44
18/02/1996,3.105,4.7833,2.9367,,2.5907,2026-04-28 19:06:44
19/02/1996,3.095,4.7957,2.9638,,2.6352,2026-04-28 19:06:44
20/02/1996,3.083,4.7623,2.9195,,2.6138,2026-04-28 19:06:44
21/02/1996,3.097,4.774,2.9375,,2.6135,2026-04-28 19:06:44
22/02/1996,3.111,4.795,2.9607,,2.6286,2026-04-28 19:06:44
23/02/1996,3.118,4.7944,2.963,,2.6301,2026-04-28 19:06:44
25/02/1996,3.118,4.7944,2.963,,2.6301,2026-04-28 19:06:44
26/02/1996,3.106,4.7862,2.9764,,2.644,2026-04-28 19:06:44
27/02/1996,3.101,4.7774,2.9889,,2.626,2026-04-28 19:06:44
28/02/1996,3.1,4.7712,2.9712,,2.6155,2026-04-28 19:06:44
29/02/1996,3.101,4.7507,2.9604,,2.5883,2026-04-28 19:06:44
01/03/1996,3.104,4.7378,2.9361,,2.5712,2026-04-28 19:06:44
03/03/1996,3.104,4.7378,2.9361,,2.5712,2026-04-28 19:06:44
04/03/1996,3.1,4.7415,2.9496,,2.5866,2026-04-28 19:06:44
07/03/1996,3.099,4.7306,2.9374,,2.5706,2026-04-28 19:06:44
08/03/1996,3.097,4.733,2.9323,,2.5736,2026-04-28 19:06:44
10/03/1996,3.097,4.733,2.9323,,2.5736,2026-04-28 19:06:44
11/03/1996,3.1,4.7193,2.9447,,2.5783,2026-04-28 19:06:44
12/03/1996,3.094,4.702,2.9254,,2.5716,2026-04-28 19:06:44
13/03/1996,3.087,4.7061,2.9351,,2.6041,2026-04-28 19:06:44
14/03/1996,3.091,4.7118,2.9377,,2.605,2026-04-28 19:06:44
15/03/1996,3.092,4.7206,2.9253,,2.6003,2026-04-28 19:06:44
17/03/1996,3.092,4.7206,2.9253,,2.6003,2026-04-28 19:06:44
18/03/1996,3.09,4.7255,2.9205,,2.6037,2026-04-28 19:06:44
19/03/1996,3.09,4.7268,2.9097,,2.5899,2026-04-28 19:06:44
20/03/1996,3.08,4.735,2.9006,,2.5881,2026-04-28 19:06:44
21/03/1996,3.102,4.7703,2.9084,,2.5964,2026-04-28 19:06:44
22/03/1996,3.092,4.7465,2.8899,,2.5803,2026-04-28 19:06:44
24/03/1996,3.092,4.7465,2.8899,,2.5803,2026-04-28 19:06:44
25/03/1996,3.085,4.7043,2.909,,2.5927,2026-04-28 19:06:44
26/03/1996,3.108,4.745,2.93,,2.609,2026-04-28 19:06:44
27/03/1996,3.128,4.7613,2.9365,,2.613,2026-04-28 19:06:44
28/03/1996,3.133,4.7622,2.9396,,2.615,2026-04-28 19:06:44
29/03/1996,3.111,4.7468,2.923,,2.6149,2026-04-28 19:06:44
31/03/1996,3.111,4.7468,2.923,,2.6149,2026-04-28 19:06:44
01/04/1996,3.107,4.7413,2.8927,,2.6015,2026-04-28 19:06:44
02/04/1996,3.124,4.7666,2.9115,,2.6181,2026-04-28 19:06:44
07/04/1996,3.124,4.7666,2.9115,,2.6181,2026-04-28 19:06:44
09/04/1996,3.131,4.7857,2.9006,,2.6187,2026-04-28 19:06:44
11/04/1996,3.149,4.7679,2.8984,,2.5843,2026-04-28 19:06:44
12/04/1996,3.151,4.7665,2.9015,,2.5817,2026-04-28 19:06:44
14/04/1996,3.151,4.7665,2.9015,,2.5817,2026-04-28 19:06:44
15/04/1996,3.156,4.7564,2.9089,,2.5606,2026-04-28 19:06:44
16/04/1996,3.175,4.793,2.933,,2.584,2026-04-28 19:06:44
17/04/1996,3.176,4.7886,2.9344,,2.5886,2026-04-28 19:06:44
18/04/1996,3.195,4.8222,2.9609,,2.5955,2026-04-28 19:06:44
19/04/1996,3.19,4.8456,2.9861,,2.6199,2026-04-28 19:06:44
21/04/1996,3.19,4.8456,2.9861,,2.6199,2026-04-28 19:06:44
22/04/1996,3.18,4.8098,2.9785,,2.5892,2026-04-28 19:06:44
23/04/1996,3.17,4.7891,2.9708,,2.581,2026-04-28 19:06:44
25/04/1996,3.18,4.8032,2.9715,,2.5697,2026-04-28 19:06:44
26/04/1996,3.174,4.7824,2.9768,,2.5659,2026-04-28 19:06:44
28/04/1996,3.174,4.7824,2.9768,,2.5659,2026-04-28 19:06:44
29/04/1996,3.189,4.8266,3.0556,,2.5963,2026-04-28 19:06:44
30/04/1996,3.191,4.8146,3.0543,,2.5755,2026-04-28 19:06:44
01/05/1996,3.201,4.7826,3.0397,,2.5614,2026-04-28 19:06:44
02/05/1996,3.212,4.806,3.0556,,2.5624,2026-04-28 19:06:44
03/05/1996,3.214,4.829,3.0769,,2.5827,2026-04-28 19:06:44
05/05/1996,3.214,4.829,3.0769,,2.5827,2026-04-28 19:06:44
06/05/1996,3.262,4.9168,3.1044,,2.6224,2026-04-28 19:06:44
07/05/1996,3.284,4.9556,3.1282,,2.6409,2026-04-28 19:06:44
08/05/1996,3.257,4.9272,3.0935,,2.6231,2026-04-28 19:06:44
09/05/1996,3.237,4.9272,3.0924,,2.6213,2026-04-28 19:06:44
10/05/1996,3.232,4.9341,3.0857,,2.6098,2026-04-28 19:06:44
12/05/1996,3.232,4.9341,3.0857,,2.6098,2026-04-28 19:06:44
13/05/1996,3.226,4.8948,3.068,,2.5791,2026-04-28 19:06:44
14/05/1996,3.223,4.8893,3.0615,,2.5763,2026-04-28 19:06:44
15/05/1996,3.242,4.9081,3.0413,,2.588,2026-04-28 19:06:44
16/05/1996,3.254,4.9241,3.0455,,2.584,2026-04-28 19:06:44
17/05/1996,3.244,4.913,3.0449,,2.589,2026-04-28 19:06:44
19/05/1996,3.244,4.913,3.0449,,2.589,2026-04-28 19:06:44
20/05/1996,3.27,4.9447,3.049,,2.588,2026-04-28 19:06:44
21/05/1996,3.275,4.9492,3.0587,,2.5838,2026-04-28 19:06:44
22/05/1996,3.261,4.9251,3.0467,,2.5709,2026-04-28 19:06:44
23/05/1996,3.271,4.9322,3.0606,,2.5782,2026-04-28 19:06:44
26/05/1996,3.271,4.9322,3.0606,,2.5782,2026-04-28 19:06:44
28/05/1996,3.29,4.9722,3.0316,,2.587,2026-04-28 19:06:44
30/05/1996,3.301,5.068,3.0865,,2.632,2026-04-28 19:06:44
31/05/1996,3.299,5.0669,3.0406,,2.6169,2026-04-28 19:06:44
02/06/1996,3.299,5.0669,3.0406,,2.6169,2026-04-28 19:06:44
03/06/1996,3.285,5.0827,3.0438,,2.6323,2026-04-28 19:06:44
04/06/1996,3.284,5.0879,3.0195,,2.6152,2026-04-28 19:06:44
05/06/1996,3.277,5.0608,3.0096,,2.6043,2026-04-28 19:06:44
06/06/1996,3.272,5.049,2.9998,,2.6065,2026-04-28 19:06:44
07/06/1996,3.265,5.0519,3.0042,,2.5919,2026-04-28 19:06:44
09/06/1996,3.265,5.0519,3.0042,,2.5919,2026-04-28 19:06:44
10/06/1996,3.253,4.9919,2.977,,2.5647,2026-04-28 19:06:44
11/06/1996,3.271,5.0279,2.9893,,2.5878,2026-04-28 19:06:44
12/06/1996,3.273,5.0278,2.9923,,2.5851,2026-04-28 19:06:44
13/06/1996,3.267,5.0099,2.9931,,2.5885,2026-04-28 19:06:44
14/06/1996,3.267,5.0251,3.0194,,2.6132,2026-04-28 19:06:44
16/06/1996,3.267,5.0251,3.0194,,2.6132,2026-04-28 19:06:44
17/06/1996,3.261,5.04,2.9938,,2.6121,2026-04-28 19:06:44
18/06/1996,3.261,5.0449,3.0241,,2.6176,2026-04-28 19:06:44
19/06/1996,3.26,5.032,3.012,,2.6085,2026-04-28 19:06:44
20/06/1996,3.263,5.0294,3.0227,,2.6019,2026-04-28 19:06:44
21/06/1996,3.266,5.0254,3.0058,,2.5993,2026-04-28 19:06:44
23/06/1996,3.266,5.0254,3.0058,,2.5993,2026-04-28 19:06:44
24/06/1996,3.231,4.9717,2.9663,,2.5556,2026-04-28 19:06:44
25/06/1996,3.231,4.9767,2.9603,,2.5545,2026-04-28 19:06:44
26/06/1996,3.222,4.9628,2.9418,,2.5562,2026-04-28 19:06:44
27/06/1996,3.198,4.9345,2.9329,,2.5562,2026-04-28 19:06:44
